agency_cd,site_no,Date,q_cfs,X_00060_00003_cd,Site
USGS,06752280,2023-03-02,2.19,A,Boxelder
USGS,06752280,2023-03-03,2.22,A,Boxelder
USGS,06752280,2023-03-04,2.25,A,Boxelder
USGS,06752280,2023-03-05,2.26,A,Boxelder
USGS,06752280,2023-03-06,2.26,A,Boxelder
USGS,06752280,2023-03-07,2.22,A,Boxelder
USGS,06752280,2023-03-08,2.17,A,Boxelder
USGS,06752280,2023-03-09,2.28,A,Boxelder
USGS,06752280,2023-03-10,2.23,A,Boxelder
USGS,06752280,2023-03-11,2.21,A,Boxelder
USGS,06752280,2023-03-12,2.23,A,Boxelder
USGS,06752280,2023-03-13,2.28,A,Boxelder
USGS,06752280,2023-03-14,2.32,A,Boxelder
USGS,06752280,2023-03-15,2.29,A,Boxelder
USGS,06752280,2023-03-16,2.36,A,Boxelder
USGS,06752280,2023-03-17,2.2,A,Boxelder
USGS,06752280,2023-03-18,1.9,A,Boxelder
USGS,06752280,2023-03-19,1.82,A,Boxelder
USGS,06752280,2023-03-20,1.69,A,Boxelder
USGS,06752280,2023-03-21,1.83,A,Boxelder
USGS,06752280,2023-03-22,2.08,A,Boxelder
USGS,06752280,2023-03-23,2.1,A,Boxelder
USGS,06752280,2023-03-24,2.07,A,Boxelder
USGS,06752280,2023-03-25,2.42,A,Boxelder
USGS,06752280,2023-03-26,2.22,A,Boxelder
USGS,06752280,2023-03-27,2.57,A,Boxelder
USGS,06752280,2023-03-28,2.3,A,Boxelder
USGS,06752280,2023-03-29,2.13,A,Boxelder
USGS,06752280,2023-03-30,2.05,A,Boxelder
USGS,06752280,2023-03-31,2.2,A,Boxelder
USGS,06752280,2023-04-01,2.07,A,Boxelder
USGS,06752280,2023-04-02,1.76,A,Boxelder
USGS,06752280,2023-04-03,1.74,A,Boxelder
USGS,06752280,2023-04-04,2.33,A,Boxelder
USGS,06752280,2023-04-05,2.12,A,Boxelder
USGS,06752280,2023-04-06,1.95,A,Boxelder
USGS,06752280,2023-04-07,1.76,A,Boxelder
USGS,06752280,2023-04-08,1.68,A,Boxelder
USGS,06752280,2023-04-09,1.89,A,Boxelder
USGS,06752280,2023-04-10,2.02,A,Boxelder
USGS,06752280,2023-04-11,2.06,A,Boxelder
USGS,06752280,2023-04-12,4.25,A,Boxelder
USGS,06752280,2023-04-13,1.89,A,Boxelder
USGS,06752280,2023-04-14,1.92,A,Boxelder
USGS,06752280,2023-04-15,3.35,A,Boxelder
USGS,06752280,2023-04-16,2.4,A,Boxelder
USGS,06752280,2023-04-17,2.55,A,Boxelder
USGS,06752280,2023-04-18,4.8,A,Boxelder
USGS,06752280,2023-04-19,7.98,A,Boxelder
USGS,06752280,2023-04-20,6.89,A,Boxelder
USGS,06752280,2023-04-21,5.12,A,Boxelder
USGS,06752280,2023-04-22,2.75,A,Boxelder
USGS,06752280,2023-04-23,2.13,A,Boxelder
USGS,06752280,2023-04-24,2.54,A,Boxelder
USGS,06752280,2023-04-25,3.25,A,Boxelder
USGS,06752280,2023-04-26,6.26,A,Boxelder
USGS,06752280,2023-04-27,4.26,A,Boxelder
USGS,06752280,2023-04-28,5.08,A,Boxelder
USGS,06752280,2023-04-29,5.12,A,Boxelder
USGS,06752280,2023-04-30,13.3,A,Boxelder
USGS,06752280,2023-05-01,19.9,A,Boxelder
USGS,06752280,2023-05-02,3.11,A,Boxelder
USGS,06752280,2023-05-03,1.79,A,Boxelder
USGS,06752280,2023-05-04,89.4,A,Boxelder
USGS,06752280,2023-05-05,333,A,Boxelder
USGS,06752280,2023-05-06,475,A,Boxelder
USGS,06752280,2023-05-07,421,A,Boxelder
USGS,06752280,2023-05-08,512,A,Boxelder
USGS,06752280,2023-05-09,527,A,Boxelder
USGS,06752280,2023-05-10,378,A,Boxelder
USGS,06752280,2023-05-11,80.3,A,Boxelder
USGS,06752280,2023-05-12,103,A,Boxelder
USGS,06752280,2023-05-13,37.3,A,Boxelder
USGS,06752280,2023-05-14,91.8,A,Boxelder
USGS,06752280,2023-05-15,350,A,Boxelder
USGS,06752280,2023-05-16,428,A,Boxelder
USGS,06752280,2023-05-17,703,A,Boxelder
USGS,06752280,2023-05-18,744,A,Boxelder
USGS,06752280,2023-05-19,914,A,Boxelder
USGS,06752280,2023-05-20,824,A,Boxelder
USGS,06752280,2023-05-21,916,A,Boxelder
USGS,06752280,2023-05-22,991,A,Boxelder
USGS,06752280,2023-05-23,903,A,Boxelder
USGS,06752280,2023-05-24,823,A,Boxelder
USGS,06752280,2023-05-25,839,A,Boxelder
USGS,06752280,2023-05-26,997,A,Boxelder
USGS,06752280,2023-05-27,1010,A,Boxelder
USGS,06752280,2023-05-28,1010,A,Boxelder
USGS,06752280,2023-05-29,897,A,Boxelder
USGS,06752280,2023-05-30,790,A,Boxelder
USGS,06752280,2023-05-31,812,A,Boxelder
USGS,06752280,2023-06-01,750,A,Boxelder
USGS,06752280,2023-06-02,852,A,Boxelder
USGS,06752280,2023-06-03,957,A,Boxelder
USGS,06752280,2023-06-04,1370,A,Boxelder
USGS,06752280,2023-06-05,1890,A,Boxelder
USGS,06752280,2023-06-06,1930,A,Boxelder
USGS,06752280,2023-06-07,1620,A,Boxelder
USGS,06752280,2023-06-08,1730,A,Boxelder
USGS,06752280,2023-06-09,1690,A,Boxelder
USGS,06752280,2023-06-10,1560,A,Boxelder
USGS,06752280,2023-06-11,1520,A,Boxelder
USGS,06752280,2023-06-12,1750,A,Boxelder
USGS,06752280,2023-06-13,1690,A,Boxelder
USGS,06752280,2023-06-14,1900,A,Boxelder
USGS,06752280,2023-06-15,1760,A,Boxelder
USGS,06752280,2023-06-16,1920,A,Boxelder
USGS,06752280,2023-06-17,2220,A,Boxelder
USGS,06752280,2023-06-18,2100,A,Boxelder
USGS,06752280,2023-06-19,1770,A,Boxelder
USGS,06752280,2023-06-20,1650,A,Boxelder
USGS,06752280,2023-06-21,1590,A,Boxelder
USGS,06752280,2023-06-22,1730,A,Boxelder
USGS,06752280,2023-06-23,1860,A,Boxelder
USGS,06752280,2023-06-24,1730,A,Boxelder
USGS,06752280,2023-06-25,1470,A,Boxelder
USGS,06752280,2023-06-26,1150,A,Boxelder
USGS,06752280,2023-06-27,880,A,Boxelder
USGS,06752280,2023-06-28,714,A,Boxelder
USGS,06752280,2023-06-29,460,A,Boxelder
USGS,06752280,2023-06-30,394,A,Boxelder
USGS,06752280,2023-07-01,666,A,Boxelder
USGS,06752280,2023-07-02,513,A,Boxelder
USGS,06752280,2023-07-03,315,A,Boxelder
USGS,06752280,2023-07-04,178,A,Boxelder
USGS,06752280,2023-07-05,393,A,Boxelder
USGS,06752280,2023-07-06,527,A,Boxelder
USGS,06752280,2023-07-07,473,A,Boxelder
USGS,06752280,2023-07-08,426,A,Boxelder
USGS,06752280,2023-07-09,561,A,Boxelder
USGS,06752280,2023-07-10,548,A,Boxelder
USGS,06752280,2023-07-11,418,A,Boxelder
USGS,06752280,2023-07-12,271,A,Boxelder
USGS,06752280,2023-07-13,172,A,Boxelder
USGS,06752280,2023-07-14,127,A,Boxelder
USGS,06752280,2023-07-15,136,A,Boxelder
USGS,06752280,2023-07-16,69.1,A,Boxelder
USGS,06752280,2023-07-17,59.6,A,Boxelder
USGS,06752280,2023-07-18,60.9,A,Boxelder
USGS,06752280,2023-07-19,49.2,A,Boxelder
USGS,06752280,2023-07-20,73.8,A,Boxelder
USGS,06752280,2023-07-21,99.5,A,Boxelder
USGS,06752280,2023-07-22,29.1,A,Boxelder
USGS,06752280,2023-07-23,23.7,A,Boxelder
USGS,06752280,2023-07-24,29.5,A,Boxelder
USGS,06752280,2023-07-25,28.4,A,Boxelder
USGS,06752280,2023-07-26,44.6,A,Boxelder
USGS,06752280,2023-07-27,82.8,A,Boxelder
USGS,06752280,2023-07-28,93.2,A,Boxelder
USGS,06752280,2023-07-29,79.8,A,Boxelder
USGS,06752280,2023-07-30,98.1,A,Boxelder
USGS,06752280,2023-07-31,274,A,Boxelder
USGS,06752280,2023-08-01,479,A,Boxelder
USGS,06752280,2023-08-02,131,A,Boxelder
USGS,06752280,2023-08-03,343,A,Boxelder
USGS,06752280,2023-08-04,283,A,Boxelder
USGS,06752280,2023-08-05,93.9,A,Boxelder
USGS,06752280,2023-08-06,104,A,Boxelder
USGS,06752280,2023-08-07,115,A,Boxelder
USGS,06752280,2023-08-08,91.9,A,Boxelder
USGS,06752280,2023-08-09,71.7,A,Boxelder
USGS,06752280,2023-08-10,59.4,A,Boxelder
USGS,06752280,2023-08-11,51.4,A,Boxelder
USGS,06752280,2023-08-12,46.7,A,Boxelder
USGS,06752280,2023-08-13,72,A,Boxelder
USGS,06752280,2023-08-14,65.4,A,Boxelder
USGS,06752280,2023-08-15,63.8,A,Boxelder
USGS,06752280,2023-08-16,48.1,A,Boxelder
USGS,06752280,2023-08-17,69.5,A,Boxelder
USGS,06752280,2023-08-18,78,A,Boxelder
USGS,06752280,2023-08-19,93.4,A,Boxelder
USGS,06752280,2023-08-20,108,A,Boxelder
USGS,06752280,2023-08-21,96.6,A,Boxelder
USGS,06752280,2023-08-22,95.6,A,Boxelder
USGS,06752280,2023-08-23,105,A,Boxelder
USGS,06752280,2023-08-24,121,A,Boxelder
USGS,06752280,2023-08-25,148,A,Boxelder
USGS,06752280,2023-08-26,89.4,A,Boxelder
USGS,06752280,2023-08-27,63,A,Boxelder
USGS,06752280,2023-08-28,93.2,A,Boxelder
USGS,06752280,2023-08-29,85.2,A,Boxelder
USGS,06752280,2023-08-30,77.3,A,Boxelder
USGS,06752280,2023-08-31,44.5,A,Boxelder
USGS,06752280,2023-09-01,26.1,A,Boxelder
USGS,06752280,2023-09-02,18,A e,Boxelder
USGS,06752280,2023-09-03,15.6,A,Boxelder
USGS,06752280,2023-09-04,64.5,A,Boxelder
USGS,06752280,2023-09-05,102,A,Boxelder
USGS,06752280,2023-09-06,43.9,A,Boxelder
USGS,06752280,2023-09-07,26.5,A,Boxelder
USGS,06752280,2023-09-08,26.9,A,Boxelder
USGS,06752280,2023-09-09,15.2,A,Boxelder
USGS,06752280,2023-09-10,55.6,A,Boxelder
USGS,06752280,2023-09-11,71,A,Boxelder
USGS,06752280,2023-09-12,53.8,A,Boxelder
USGS,06752280,2023-09-13,48.5,A,Boxelder
USGS,06752280,2023-09-14,46.2,A,Boxelder
USGS,06752280,2023-09-15,36.4,A,Boxelder
USGS,06752280,2023-09-16,53.2,A,Boxelder
USGS,06752280,2023-09-17,22.5,A,Boxelder
USGS,06752280,2023-09-18,14.6,A,Boxelder
USGS,06752280,2023-09-19,20.8,A,Boxelder
USGS,06752280,2023-09-20,25.6,A,Boxelder
USGS,06752280,2023-09-21,63.7,A,Boxelder
USGS,06752280,2023-09-22,54.5,A,Boxelder
USGS,06752280,2023-09-23,49.1,A,Boxelder
USGS,06752280,2023-09-24,50.4,A,Boxelder
USGS,06752280,2023-09-25,41,A,Boxelder
USGS,06752280,2023-09-26,27.6,A,Boxelder
USGS,06752280,2023-09-27,18.7,A,Boxelder
USGS,06752280,2023-09-28,14.8,A,Boxelder
USGS,06752280,2023-09-29,13.6,A,Boxelder
USGS,06752280,2023-09-30,13.6,A,Boxelder
USGS,06752280,2023-10-01,15.4,A,Boxelder
USGS,06752280,2023-10-02,18.6,A,Boxelder
USGS,06752280,2023-10-03,19.7,A,Boxelder
USGS,06752280,2023-10-04,30.9,A,Boxelder
USGS,06752280,2023-10-05,28.6,A,Boxelder
USGS,06752280,2023-10-06,24.2,A,Boxelder
USGS,06752280,2023-10-07,16.1,A,Boxelder
USGS,06752280,2023-10-08,13.9,A,Boxelder
USGS,06752280,2023-10-09,7.85,A,Boxelder
USGS,06752280,2023-10-10,24.2,A,Boxelder
USGS,06752280,2023-10-11,8.55,A,Boxelder
USGS,06752280,2023-10-12,8.56,A,Boxelder
USGS,06752280,2023-10-13,19.4,A,Boxelder
USGS,06752280,2023-10-14,41.4,A,Boxelder
USGS,06752280,2023-10-15,41.1,A,Boxelder
USGS,06752280,2023-10-16,49.8,A,Boxelder
USGS,06752280,2023-10-17,52.8,A,Boxelder
USGS,06752280,2023-10-18,54.7,A,Boxelder
USGS,06752280,2023-10-19,55.1,A,Boxelder
USGS,06752280,2023-10-20,125,A,Boxelder
USGS,06752280,2023-10-21,240,A,Boxelder
USGS,06752280,2023-10-22,243,A,Boxelder
USGS,06752280,2023-10-23,247,A,Boxelder
USGS,06752280,2023-10-24,255,A,Boxelder
USGS,06752280,2023-10-25,266,A,Boxelder
USGS,06752280,2023-10-26,205,A,Boxelder
USGS,06752280,2023-10-27,72.2,A,Boxelder
USGS,06752280,2023-10-28,57.7,A,Boxelder
USGS,06752280,2023-10-29,52.8,A,Boxelder
USGS,06752280,2023-10-30,51.2,A,Boxelder
USGS,06752280,2023-10-31,44.2,A,Boxelder
USGS,06752280,2023-11-01,39.7,A,Boxelder
USGS,06752280,2023-11-02,40.4,A,Boxelder
USGS,06752280,2023-11-03,30.6,A,Boxelder
USGS,06752280,2023-11-04,16.3,A,Boxelder
USGS,06752280,2023-11-05,15.6,A,Boxelder
USGS,06752280,2023-11-06,15.2,A,Boxelder
USGS,06752280,2023-11-07,15.3,A,Boxelder
USGS,06752280,2023-11-08,15.2,A,Boxelder
USGS,06752280,2023-11-09,15.5,A,Boxelder
USGS,06752280,2023-11-10,16.3,A,Boxelder
USGS,06752280,2023-11-11,18.3,A,Boxelder
USGS,06752280,2023-11-12,17.4,A,Boxelder
USGS,06752280,2023-11-13,19.4,A,Boxelder
USGS,06752280,2023-11-14,14.3,A,Boxelder
USGS,06752280,2023-11-15,14.2,A,Boxelder
USGS,06752280,2023-11-16,15.3,A,Boxelder
USGS,06752280,2023-11-17,16.2,A,Boxelder
USGS,06752280,2023-11-18,16,A,Boxelder
USGS,06752280,2023-11-19,16.3,A,Boxelder
USGS,06752280,2023-11-20,15.8,A,Boxelder
USGS,06752280,2023-11-21,15.9,A,Boxelder
USGS,06752280,2023-11-22,15.6,A,Boxelder
USGS,06752280,2023-11-23,15.5,A,Boxelder
USGS,06752280,2023-11-24,16.5,A,Boxelder
USGS,06752280,2023-11-25,16.6,A,Boxelder
USGS,06752280,2023-11-26,18.6,A,Boxelder
USGS,06752280,2023-11-27,15.8,A,Boxelder
USGS,06752280,2023-11-28,15.4,A,Boxelder
USGS,06752280,2023-11-29,15.8,A,Boxelder
USGS,06752280,2023-11-30,15.6,A,Boxelder
USGS,06752280,2023-12-01,15.3,A,Boxelder
USGS,06752280,2023-12-02,15.1,A,Boxelder
USGS,06752280,2023-12-03,14.4,A,Boxelder
USGS,06752280,2023-12-04,14.8,A,Boxelder
USGS,06752280,2023-12-05,15.4,A,Boxelder
USGS,06752280,2023-12-06,15.1,A,Boxelder
USGS,06752280,2023-12-07,14.7,A,Boxelder
USGS,06752280,2023-12-08,14,A,Boxelder
USGS,06752280,2023-12-09,14.1,A,Boxelder
USGS,06752280,2023-12-10,14.5,A,Boxelder
USGS,06752280,2023-12-11,14.3,A,Boxelder
USGS,06752280,2023-12-12,11.2,A,Boxelder
USGS,06752280,2023-12-13,7.85,A,Boxelder
USGS,06752280,2023-12-14,7.95,A,Boxelder
USGS,06752280,2023-12-15,7.87,A,Boxelder
USGS,06752280,2023-12-16,7.66,A,Boxelder
USGS,06752280,2023-12-17,7.8,A,Boxelder
USGS,06752280,2023-12-18,7.71,A,Boxelder
USGS,06752280,2023-12-19,7.76,A,Boxelder
USGS,06752280,2023-12-20,7.98,A,Boxelder
USGS,06752280,2023-12-21,8.29,A,Boxelder
USGS,06752280,2023-12-22,8.03,A,Boxelder
USGS,06752280,2023-12-23,7.98,A,Boxelder
USGS,06752280,2023-12-24,9.79,A,Boxelder
USGS,06752280,2023-12-25,8.39,A,Boxelder
USGS,06752280,2023-12-26,15,A,Boxelder
USGS,06752280,2023-12-27,8.52,A,Boxelder
USGS,06752280,2023-12-28,8.52,A,Boxelder
USGS,06752280,2023-12-29,8.27,A,Boxelder
USGS,06752280,2023-12-30,8.31,A,Boxelder
USGS,06752280,2023-12-31,8.51,A,Boxelder
USGS,06752280,2024-01-01,8.36,A,Boxelder
USGS,06752280,2024-01-02,8.22,A,Boxelder
USGS,06752280,2024-01-03,9.1,A,Boxelder
USGS,06752280,2024-01-04,8.16,A,Boxelder
USGS,06752280,2024-01-05,7.67,A,Boxelder
USGS,06752280,2024-01-06,7.44,A,Boxelder
USGS,06752280,2024-01-07,7.39,A,Boxelder
USGS,06752280,2024-01-08,7.49,A e,Boxelder
USGS,06752280,2024-01-09,8.09,A e,Boxelder
USGS,06752280,2024-01-10,7.36,A,Boxelder
USGS,06752280,2024-01-11,7.03,A e,Boxelder
USGS,06752280,2024-01-12,7.3,A e,Boxelder
USGS,06752280,2024-01-13,7.6,A e,Boxelder
USGS,06752280,2024-01-14,7.26,A e,Boxelder
USGS,06752280,2024-01-15,6.94,A e,Boxelder
USGS,06752280,2024-01-16,6.61,A e,Boxelder
USGS,06752280,2024-01-17,6.59,A e,Boxelder
USGS,06752280,2024-01-18,6.74,A e,Boxelder
USGS,06752280,2024-01-19,7.09,A e,Boxelder
USGS,06752280,2024-01-20,7.46,A e,Boxelder
USGS,06752280,2024-01-21,7.97,A e,Boxelder
USGS,06752280,2024-01-22,8.28,A e,Boxelder
USGS,06752280,2024-01-23,8.32,A e,Boxelder
USGS,06752280,2024-01-24,7.67,A,Boxelder
USGS,06752280,2024-01-25,7.07,A,Boxelder
USGS,06752280,2024-01-26,6.57,A,Boxelder
USGS,06752280,2024-01-27,6.45,A,Boxelder
USGS,06752280,2024-01-28,6.15,A,Boxelder
USGS,06752280,2024-01-29,6.12,A,Boxelder
USGS,06752280,2024-01-30,6.18,A,Boxelder
USGS,06752280,2024-01-31,6.27,A,Boxelder
USGS,06752280,2024-02-01,6.3,A,Boxelder
USGS,06752280,2024-02-02,6.14,A,Boxelder
USGS,06752280,2024-02-03,47.9,A,Boxelder
USGS,06752280,2024-02-04,27.9,A,Boxelder
USGS,06752280,2024-02-05,15.2,A,Boxelder
USGS,06752280,2024-02-06,10.5,A,Boxelder
USGS,06752280,2024-02-07,8.97,A,Boxelder
USGS,06752280,2024-02-08,8.04,A,Boxelder
USGS,06752280,2024-02-09,7.46,A,Boxelder
USGS,06752280,2024-02-10,7.72,A,Boxelder
USGS,06752280,2024-02-11,7.79,A,Boxelder
USGS,06752280,2024-02-12,7.06,A,Boxelder
USGS,06752280,2024-02-13,7.23,A,Boxelder
USGS,06752280,2024-02-14,6.99,A,Boxelder
USGS,06752280,2024-02-15,6.6,A,Boxelder
USGS,06752280,2024-02-16,6.63,A,Boxelder
USGS,06752280,2024-02-17,8.73,A,Boxelder
USGS,06752280,2024-02-18,9.42,A,Boxelder
USGS,06752280,2024-02-19,8.88,A,Boxelder
USGS,06752280,2024-02-20,8.75,A,Boxelder
USGS,06752280,2024-02-21,12.1,A,Boxelder
USGS,06752280,2024-02-22,17.1,A,Boxelder
USGS,06752280,2024-02-23,14.7,A,Boxelder
USGS,06752280,2024-02-24,9.86,A,Boxelder
USGS,06752280,2024-02-25,9.87,A,Boxelder
USGS,06752280,2024-02-26,9.14,A,Boxelder
USGS,06752280,2024-02-27,16.3,A,Boxelder
USGS,06752280,2024-02-28,11.2,A,Boxelder
USGS,06752280,2024-02-29,6.89,A,Boxelder
USGS,06752280,2024-03-01,11.1,A,Boxelder
USGS,06752280,2024-03-02,12.9,A,Boxelder
USGS,06752280,2024-03-03,16.1,A,Boxelder
USGS,06752280,2024-03-04,10.1,A,Boxelder
USGS,06752280,2024-03-05,6.33,A,Boxelder
USGS,06752280,2024-03-06,5.7,A,Boxelder
USGS,06752280,2024-03-07,5.5,A,Boxelder
USGS,06752280,2024-03-08,8.87,A,Boxelder
USGS,06752280,2024-03-09,8.15,A,Boxelder
USGS,06752280,2024-03-10,6.38,A,Boxelder
USGS,06752280,2024-03-11,7.32,A,Boxelder
USGS,06752280,2024-03-12,11.2,A,Boxelder
USGS,06752280,2024-03-13,14.2,A,Boxelder
USGS,06752280,2024-03-14,40.9,A e,Boxelder
USGS,06752280,2024-03-15,43.9,A e,Boxelder
USGS,06752280,2024-03-16,33.1,A,Boxelder
USGS,06752280,2024-03-17,78.3,A,Boxelder
USGS,06752280,2024-03-18,77.9,A,Boxelder
USGS,06752280,2024-03-19,72.1,A,Boxelder
USGS,06752280,2024-03-20,79,A,Boxelder
USGS,06752280,2024-03-21,80.2,A,Boxelder
USGS,06752280,2024-03-22,54.9,A,Boxelder
USGS,06752280,2024-03-23,59,A,Boxelder
USGS,06752280,2024-03-24,60.7,A,Boxelder
USGS,06752280,2024-03-25,64.8,A,Boxelder
USGS,06752280,2024-03-26,50.2,A,Boxelder
USGS,06752280,2024-03-27,68.8,A,Boxelder
USGS,06752280,2024-03-28,58.8,A,Boxelder
USGS,06752280,2024-03-29,62.6,A,Boxelder
USGS,06752280,2024-03-30,64.3,A,Boxelder
USGS,06752280,2024-03-31,56,A,Boxelder
USGS,06752280,2024-04-01,64.8,A,Boxelder
USGS,06752280,2024-04-02,71.9,A,Boxelder
USGS,06752280,2024-04-03,52.2,A,Boxelder
USGS,06752280,2024-04-04,46.4,A,Boxelder
USGS,06752280,2024-04-05,57.5,A,Boxelder
USGS,06752280,2024-04-06,76.7,A,Boxelder
USGS,06752280,2024-04-07,97,A,Boxelder
USGS,06752280,2024-04-08,69.2,A,Boxelder
USGS,06752280,2024-04-09,59,A,Boxelder
USGS,06752280,2024-04-10,19,A,Boxelder
USGS,06752280,2024-04-11,17.2,A,Boxelder
USGS,06752280,2024-04-12,15.2,A,Boxelder
USGS,06752280,2024-04-13,16.1,A,Boxelder
USGS,06752280,2024-04-14,26,A,Boxelder
USGS,06752280,2024-04-15,74.2,A,Boxelder
USGS,06752280,2024-04-16,135,A,Boxelder
USGS,06752280,2024-04-17,95.3,A,Boxelder
USGS,06752280,2024-04-18,98.8,A,Boxelder
USGS,06752280,2024-04-19,92,A,Boxelder
USGS,06752280,2024-04-20,101,A,Boxelder
USGS,06752280,2024-04-21,93.8,A,Boxelder
USGS,06752280,2024-04-22,77.2,A,Boxelder
USGS,06752280,2024-04-23,65.2,A,Boxelder
USGS,06752280,2024-04-24,103,A,Boxelder
USGS,06752280,2024-04-25,195,A,Boxelder
USGS,06752280,2024-04-26,266,A,Boxelder
USGS,06752280,2024-04-27,453,A,Boxelder
USGS,06752280,2024-04-28,366,A,Boxelder
USGS,06752280,2024-04-29,288,A,Boxelder
USGS,06752280,2024-04-30,289,A,Boxelder
USGS,06752280,2024-05-01,291,A,Boxelder
USGS,06752280,2024-05-02,312,A,Boxelder
USGS,06752280,2024-05-03,320,A,Boxelder
USGS,06752280,2024-05-04,289,A,Boxelder
USGS,06752280,2024-05-05,303,A,Boxelder
USGS,06752280,2024-05-06,313,A,Boxelder
USGS,06752280,2024-05-07,274,A,Boxelder
USGS,06752280,2024-05-08,198,A,Boxelder
USGS,06752280,2024-05-09,105,A,Boxelder
USGS,06752280,2024-05-10,14,A,Boxelder
USGS,06752280,2024-05-11,21.6,A,Boxelder
USGS,06752280,2024-05-12,84.9,A,Boxelder
USGS,06752280,2024-05-13,77.4,A,Boxelder
USGS,06752280,2024-05-14,122,A,Boxelder
USGS,06752280,2024-05-15,171,A,Boxelder
USGS,06752280,2024-05-16,80.9,A,Boxelder
USGS,06752280,2024-05-17,249,A,Boxelder
USGS,06752280,2024-05-18,492,A,Boxelder
USGS,06752280,2024-05-19,479,A,Boxelder
USGS,06752280,2024-05-20,344,A,Boxelder
USGS,06752280,2024-05-21,420,A,Boxelder
USGS,06752280,2024-05-22,122,A,Boxelder
USGS,06752280,2024-05-23,117,A,Boxelder
USGS,06752280,2024-05-24,141,A,Boxelder
USGS,06752280,2024-05-25,242,A,Boxelder
USGS,06752280,2024-05-26,297,A,Boxelder
USGS,06752280,2024-05-27,155,A,Boxelder
USGS,06752280,2024-05-28,201,A,Boxelder
USGS,06752280,2024-05-29,221,A,Boxelder
USGS,06752280,2024-05-30,26.9,A,Boxelder
USGS,06752280,2024-05-31,135,A,Boxelder
USGS,06752280,2024-06-01,165,A,Boxelder
USGS,06752280,2024-06-02,164,A,Boxelder
USGS,06752280,2024-06-03,127,A,Boxelder
USGS,06752280,2024-06-04,123,A,Boxelder
USGS,06752280,2024-06-05,417,A,Boxelder
USGS,06752280,2024-06-06,911,A,Boxelder
USGS,06752280,2024-06-07,934,A,Boxelder
USGS,06752280,2024-06-08,1050,A,Boxelder
USGS,06752280,2024-06-09,968,A,Boxelder
USGS,06752280,2024-06-10,1000,A,Boxelder
USGS,06752280,2024-06-11,927,A,Boxelder
USGS,06752280,2024-06-12,754,A,Boxelder
USGS,06752280,2024-06-13,675,A,Boxelder
USGS,06752280,2024-06-14,634,A,Boxelder
USGS,06752280,2024-06-15,457,A,Boxelder
USGS,06752280,2024-06-16,321,A,Boxelder
USGS,06752280,2024-06-17,392,A,Boxelder
USGS,06752280,2024-06-18,372,A,Boxelder
USGS,06752280,2024-06-19,145,A,Boxelder
USGS,06752280,2024-06-20,127,A,Boxelder
USGS,06752280,2024-06-21,213,A,Boxelder
USGS,06752280,2024-06-22,208,A,Boxelder
USGS,06752280,2024-06-23,126,A,Boxelder
USGS,06752280,2024-06-24,145,A,Boxelder
USGS,06752280,2024-06-25,171,A,Boxelder
USGS,06752280,2024-06-26,201,A,Boxelder
USGS,06752280,2024-06-27,238,A,Boxelder
USGS,06752280,2024-06-28,247,A,Boxelder
USGS,06752280,2024-06-29,217,A,Boxelder
USGS,06752280,2024-06-30,148,A,Boxelder
USGS,06752280,2024-07-01,102,A,Boxelder
USGS,06752280,2024-07-02,176,A,Boxelder
USGS,06752280,2024-07-03,145,A,Boxelder
USGS,06752280,2024-07-04,89.4,A,Boxelder
USGS,06752280,2024-07-05,114,A,Boxelder
USGS,06752280,2024-07-06,117,A,Boxelder
USGS,06752280,2024-07-07,52.8,A,Boxelder
USGS,06752280,2024-07-08,20,A,Boxelder
USGS,06752280,2024-07-09,22.9,A,Boxelder
USGS,06752280,2024-07-10,51.7,A,Boxelder
USGS,06752280,2024-07-11,28.4,P,Boxelder
USGS,06752280,2024-07-12,47.1,P,Boxelder
USGS,06752280,2024-07-13,19.7,P,Boxelder
USGS,06752280,2024-07-14,11.4,P,Boxelder
USGS,06752280,2024-07-15,36.1,P,Boxelder
USGS,06752280,2024-07-16,60.7,P,Boxelder
USGS,06752280,2024-07-17,81.8,P,Boxelder
USGS,06752280,2024-07-18,144,P,Boxelder
USGS,06752280,2024-07-19,90.1,P,Boxelder
USGS,06752280,2024-07-20,125,P,Boxelder
USGS,06752280,2024-07-21,153,P,Boxelder
USGS,06752280,2024-07-22,157,P,Boxelder
USGS,06752280,2024-07-23,141,P,Boxelder
USGS,06752280,2024-07-24,106,P,Boxelder
USGS,06752280,2024-07-25,121,P,Boxelder
USGS,06752280,2024-07-26,117,P,Boxelder
USGS,06752280,2024-07-27,119,P,Boxelder
USGS,06752280,2024-07-28,127,P,Boxelder
USGS,06752280,2024-07-29,95,P,Boxelder
USGS,06752280,2024-07-30,86.3,P,Boxelder
USGS,06752280,2024-07-31,76.9,P,Boxelder
USGS,06752280,2024-08-01,112,P,Boxelder
USGS,06752280,2024-08-02,73.9,P,Boxelder
USGS,06752280,2024-08-03,23.8,P,Boxelder
USGS,06752280,2024-08-04,12.6,P,Boxelder
USGS,06752280,2024-08-05,10.2,P,Boxelder
USGS,06752280,2024-08-06,7.91,P,Boxelder
USGS,06752280,2024-08-07,19.9,P,Boxelder
USGS,06752280,2024-08-08,54.1,P,Boxelder
USGS,06752280,2024-08-09,82.7,P,Boxelder
USGS,06752280,2024-08-10,149,P,Boxelder
USGS,06752280,2024-08-11,174,P,Boxelder
